,Unnamed: 0,text,sentiment
16266,16266,actual im realli miss facial pretti sad sinc talk like hour ago gash time fli miss someon,negative
16267,16267,got dailybooth not sure confus,negative
16268,16268,oh man seen news not cool love grew danc weep kid bad bad bad bad obnoxi mio,positive
16269,16269,summer exciteeeddd blame aaaaaalcohol,positive
16270,16270,nobodi ever make sad,neutral
16271,16271,owl nm man nd homework went c hanna montana movi yesterday bad bad bad bad happi madam bow bad bad bad bad,positive
16272,16272,hope ami okay,positive
16273,16273,hey last thank messag,positive
16274,16274,even,neutral
16275,16275,ami honey happen account,neutral
16276,16276,hope im not come pigmi fli eye red neck no longer hold heavi head time sleep soon dor all,negative
16277,16277,babi left donna get readi im leav chill full,neutral
16278,16278,httptwitpiccomjq im realli miss place grandpar live calm countri come them,negative
16279,16279,inlov www miss you,positive
16280,16280,full time tonight game washington whitney bay,neutral
16281,16281,greek season two love show,positive
16282,16282,ah get realli tire e yet might go sleep without talk again,negative
16283,16283,bigfanfriday day go origin loos life suck,negative
16284,16284,ugh studi final wish could go from,positive
16285,16285,watch austin timberlak sal,neutral
16286,16286,mother day drama awesom,positive
16287,16287,rub see morris il go cri corner x,negative
16288,16288,place bet sure thing lost no bet me,negative
16289,16289,cut guy addfollow ill same,neutral
16290,16290,may nice weather ici not weekend,negative
16291,16291,oh bad hope get better ive sleep issu late too,neutral
16292,16292,daytim that badgiggl bad,positive
16293,16293,want smoke fig doesnt lighter,neutral
16294,16294,someon broke car big time realli bad day,negative
16295,16295,want go univers too,neutral
16296,16296,thank want continu improv process benefit custom thing like take time,neutral
16297,16297,dont seem photo grand togeth tomorrow heart break,negative
16298,16298,said no not note x,neutral
16299,16299,im laid back person part vienna opposit guess compliment work r u,neutral
16300,16300,oh no storm go get comput,negative
16301,16301,plan may chang nooooooo,negative
16302,16302,daaaaawhh your cut,positive
16303,16303,snitchsneek photo cool sang what comment chest hair that creep,neutral
16304,16304,start daya long friday,negative
16305,16305,love summer dont forget peopl tomorrow mother day,positive
16306,16306,amateur best bogart movi got kick high school chorus miss trip hawaii,neutral
16307,16307,thank read ohlala,positive
16308,16308,local cab get sun stuff forgot back leg get man hurt soon bad right now,negative
16309,16309,goodnight,neutral
16310,16310,cant take feel away go lay watch movi,positive
16311,16311,nice time littl sisterbabi grown up,positive
16312,16312,welcom network bodi,positive
16313,16313,go bed mister u need beauti sleep,neutral
16314,16314,gut hollyoak bad bad bad bad,negative
16315,16315,hey you,neutral
16316,16316,done final may relax well one day hata,positive
16317,16317,happi mother day moss,positive
16318,16318,get not old o,neutral
16319,16319,morn smile snug oneself anyon join in,positive
16320,16320,gee im total latin like real mean like due ive studi enough need refresh tone hard,negative
16321,16321,kind young too,neutral
16322,16322,stressfre way be,positive
16323,16323,back busi write star love almost page listen ah to,neutral
16324,16324,would hurt touch get hit bad bad bad bad wont month wouldnt hurt na,negative
16325,16325,still got one year tmo might get new curv not concern ape bath life import,neutral
16326,16326,happi mother day oh love mon helen happi mon day,positive
16327,16327,loop forgot shave leg byeby favorit cousin klan two night row go hard,neutral
16328,16328,think may found next apart one downfal,neutral
16329,16329,want go desk open iron concert thailand realli want go muchhhhh badburst tear bad,neutral
16330,16330,org eat everyth eat hurt stomach come right me,negative
16331,16331,good old friend new job anoth good day work paycheck day even better,positive
16332,16332,gurlcec up,neutral
16333,16333,shouldnt sit wild pp know go hit deck get up,negative
16334,16334,want go sleep sound rain,neutral
16335,16335,im write panic,neutral
16336,16336,flirt good man bad habit,neutral
16337,16337,dislik rumor candid made look like didnt like you,negative
16338,16338,im sure amaz wish could your incred phenomena amaz talent singer,positive
16339,16339,bah sun new hammond drink beer play guitar sing mosquito chase insid,negative
16340,16340,realli need go start revisionbiolog chemistri today think,neutral
16341,16341,disappoint me,negative
16342,16342,best day ever birthday,positive
16343,16343,caus miss lot class,negative
16344,16344,fun time allegro tone saw good movi,positive
16345,16345,connect without fuss time slowern snail pass md food count concours b,neutral
16346,16346,saaaaaf bad bad bad bad epic time last night old friend new friendship good way kick month,positive
16347,16347,monday school gosshhh ive wait for,positive
16348,16348,start work lectur much earlier use tag cloud goos news explain basi content analysi,neutral
16349,16349,know lame,negative
16350,16350,hansen dark realis pull one would bazaar bad better respons name suggest,positive
16351,16351,late well earli ha,neutral
16352,16352,definit grass cut come commit stick wood neighbor well past day set back far,negative
16353,16353,found two mold squishi reason non crack base food arent allow play room mon away,neutral
16354,16354,breakim tire,negative
16355,16355,cant believ tire right dont know go tonight exhaaaaust,negative
16356,16356,lost cost total plus patella like peanut butter mix chocol good yuma,neutral
16357,16357,ive alway pp person hid behind bad self confid long u anyth,neutral
16358,16358,ooh realli well know your alway welcom,positive
16359,16359,saw game not huge cap fan pay left tos rest playoff la bruis cf,neutral
16360,16360,nice no assign night,positive
16361,16361,younger mine no problem here,positive
16362,16362,thank come tonight made happi,positive
16363,16363,amaz time last night fli incred,positive
16364,16364,wear purpl passion op absolut love it,positive
16365,16365,look like lot fun ladi gage,positive
16366,16366,final get hand lawton ate biggest burri de asid ever donna get readi partytoo,neutral
16367,16367,got home may hi gun httppluckcompsvdpu,neutral
16368,16368,bad bad bad bad love alexand william gaskarth,positive
16369,16369,happi mother day beauti,positive
16370,16370,wish go sage,neutral
16371,16371,cri,negative
16372,16372,hill unna differ go design etc,positive
16373,16373,contempl hand love car,positive
16374,16374,said effect nose,negative
16375,16375,bigger didnt know shame peopl stick nose in,negative
16376,16376,hate life big time soon poor god would cri,neutral
16377,16377,bout th head find sum th go chill,positive
16378,16378,whew vacuum good time vacuum,positive
16379,16379,might count benedryl enthusiasm,positive
16380,16380,fun show graft bite eat now,positive
16381,16381,dishesi miss kitchen team,negative
16382,16382,bye tekzilla revis,neutral
16383,16383,bid stand room onli,neutral
16384,16384,miss give away etc code,negative
16385,16385,got back embassi miss one paper go mondaygood luck me,positive
16386,16386,care corp dont mistak kiss crimin hear indiscrim shoot go on,neutral
16387,16387,hey steve think awesom actor love everi movi love offic,positive
16388,16388,httptwitpiccomwegx sorri bad bad bad bad funni,neutral
16389,16389,doesnt sound appet,negative
16390,16390,oh thank thank hope video onlin,positive
16391,16391,not look forward come weekmi better half gone time truli donna suck big time,negative
16392,16392,time no bigger,neutral
16393,16393,love you,positive
16394,16394,soon tire busi sweet glad weekend may dayweekend,positive
16395,16395,bone four capit letter aye boy heart justic,neutral
16396,16396,jackson rathbon,neutral
16397,16397,give link limb diari pleas,neutral
16398,16398,feel somewhat ugh dont want exam oh well day babi,negative
16399,16399,happi birthday didnt get anyth best wish,positive
16400,16400,new plaster data parti identif unit state democrat independ republican such,negative
16401,16401,check check check out,neutral
16402,16402,dont want work,negative
16403,16403,ah sorri hear trip cancel,negative
16404,16404,ugh bore friday,negative
16405,16405,strang day forget can,negative
16406,16406,still home good,positive
16407,16407,day without gasth gas compani turn mainten cant cook,neutral
16408,16408,love tour columbus oh last night im still exhaust go bed sweet dream night,neutral
16409,16409,look coal harbour cant find it,negative
16410,16410,lie new lab lap,neutral
16411,16411,know need im not fan daili rainhumid im nativ ill enjoy dri last,positive
16412,16412,random hang me,neutral
16413,16413,cant paint anymor light,neutral
16414,16414,that last winter month ago decemb im seattl felt like siberia last winter,neutral
16415,16415,chang onlin ca,neutral
16416,16416,sweet sat tabl morningjust woke sweet ohbowi think ill home around pm bad bad bad bad,positive
16417,16417,sad pigmi die,negative
16418,16418,stood outsid got worst butterfli everrrrr,negative
16419,16419,watch episod friend lunch break,neutral
16420,16420,lunch dakin meet prof go bad,positive
16421,16421,happi mother day havana,positive
16422,16422,practic smile todayit unna big,neutral
16423,16423,well donna go shower go get dri move coupl hour esther pss miss u katherin,neutral
16424,16424,sad,neutral
16425,16425,respect heineken man bag httptwitpiccomjdrg,positive
16426,16426,listen teddi pick saw grab wasnt seem,negative
16427,16427,assassin suck cat hope gun feel better,neutral
16428,16428,littl louisa number tri get number one bad bad bad bad,neutral
16429,16429,minut left flannel habit shoe get wet rain pus go away,negative
16430,16430,jone brother concert greaattt,positive
16431,16431,think lamb crop would realli nice right mayb mmm mayb ice folli cos bad bad bad bad hot,neutral
16432,16432,ff back dear,neutral
16433,16433,one worst day life,negative
16434,16434,sunburnt again,negative
